GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	gene_symbol	mmusculus_homolog_ensembl_gene
4345	3	111951194	112181659	122	25	457824	-0.17745	-0.001049	-0.1764	ENSG00000091972	CD200	ENSMUSG00000022661
151888	3	112082813	112318438	99	19	457824	-1.8277	-0.001049	-1.8267	ENSG00000186265	BTLA	ENSMUSG00000052013
64422	3	112151354	112380810	94	16	457824	-1.7763	-0.001049	-1.7753	ENSG00000144848	ATG3	ENSMUSG00000022663
55032	3	112180857	112403286	86	13	457824	-1.94	-0.001049	-1.9389	ENSG00000138459	SLC35A5	ENSMUSG00000022664
151887	3	112223407	112459977	90	16	457824	-1.6443	-0.001049	-1.6433	ENSG00000091986	CCDC80	ENSMUSG00000022665
344807	3	112434556	112664797	103	20	457824	-2.006	-0.001049	-2.005	ENSG00000206531	CD200R1L	NA
131450	3	112541532	112793950	86	16	457824	-1.7126	-0.001049	-1.7115	ENSG00000163606	CD200R1	NA
29083	3	112609323	112820221	73	16	457824	-1.8267	-0.001049	-1.8256	ENSG00000163607	GTPBP8	ENSMUSG00000022668
25871	3	112621291	112838555	89	23	457824	-1.8755	-0.001049	-1.8744	ENSG00000163608	NEPRO	ENSMUSG00000036208
91653	3	112829850	113106306	166	38	457824	-0.083219	-0.001049	-0.082170000000000007	ENSG00000144857	BOC	ENSMUSG00000022687
55779	3	112905777	113260986	175	25	457824	-0.29671	-0.001049	-0.29566	ENSG00000206530	CFAP44	ENSMUSG00000071550
152185	3	113061565	113334034	124	17	457824	-0.93584	-0.001049	-0.93479	ENSG00000163611	SPICE1	ENSMUSG00000043065
54847	3	113151218	113448422	111	19	457824	-1.028	-0.001049	-1.0269	ENSG00000072858	SIDT1	ENSMUSG00000022696
205717	3	113267232	113515493	84	10	457824	-1.7736	-0.001049	-1.7726	ENSG00000176542	USF3	ENSMUSG00000068284
80218	3	113335307	113565120	58	3	457824	-1.9836	-0.001049	-1.9825	ENSG00000121579	NAA50	ENSMUSG00000022698
523	3	113365866	113630905	77	7	457824	-2.1743	-0.001049	-2.1733	ENSG00000114573	ATP6V1A	ENSMUSG00000052459
54762	3	113457671	113766021	103	18	457824	-0.88143	-0.001049	-0.88038	ENSG00000178075	GRAMD1C	ENSMUSG00000036292
254887	3	113566748	113805706	90	19	457824	-0.4885	-0.001049	-0.48745	ENSG00000184307	ZDHHC23	ENSMUSG00000036304
57577	3	113582984	113875460	118	23	457824	-0.8641	-0.001049	-0.86305	ENSG00000163617	CCDC191	ENSMUSG00000022701
79691	3	113675582	113907269	92	16	457824	-1.7179	-0.001049	-1.7168	ENSG00000151576	QTRT2	ENSMUSG00000022704
1814	3	113747499	114018254	120	26	457824	-1.9616	-0.001049	-1.9606	ENSG00000151577	DRD3	ENSMUSG00000022705
7634	3	113853370	114056425	83	23	457824	-1.4753	-0.001049	-1.4743	ENSG00000174255	ZNF80	NA
201633	3	113912833	114129135	95	26	457824	-0.96687	-0.001049	-0.96582	ENSG00000181847	TIGIT	ENSMUSG00000071552
26137	3	113933348	114966132	320	69	457824	3.0811	-0.001049	3.0822	ENSG00000181722	ZBTB20	ENSMUSG00000022708
2596	3	115242151	115540334	139	47	457824	2.4427	-0.001049	2.4438	ENSG00000172020	GAP43	ENSMUSG00000047261
4045	3	115421210	116264385	336	54	457824	0.14088	-0.001049	0.14193	ENSG00000185565	LSAMP	ENSMUSG00000061080
152404	3	118519477	118964915	187	43	457824	-2.1114	-0.001049	-2.1104	ENSG00000144847	IGSF11	ENSMUSG00000022790
152405	3	118764997	118979674	96	23	457824	-1.6623000000000001	-0.001049	-1.6612	ENSG00000163424	C3orf30	ENSMUSG00000022798
7348	3	118792425	119024000	111	26	457824	-0.86926	-0.001049	-0.86821	ENSG00000114638	UPK1B	ENSMUSG00000049436
8702	3	118830589	119059754	114	26	457824	0.0098381	-0.001049	0.010887	ENSG00000121578	B4GALT4	ENSMUSG00000022793
57514	3	118913220	119238323	172	38	457824	1.9519	-0.001049	1.9529	ENSG00000031081	ARHGAP31	ENSMUSG00000022799
55254	3	119047807	119282529	153	32	457824	2.0016	-0.001049	2.0026	ENSG00000176142	TMEM39A	ENSMUSG00000002845
56983	3	119087785	119313555	143	29	457824	1.6186	-0.001049	1.6196	ENSG00000163389	POGLUT1	ENSMUSG00000034064
51300	3	119117324	119343128	136	28	457824	1.4086	-0.001049	1.4096	ENSG00000113845	TIMMDC1	ENSMUSG00000002846
941	3	119143140	119378481	139	32	457824	0.99478	-0.001049	0.99583	ENSG00000121594	CD80	ENSMUSG00000075122
141	3	119198280	119408792	138	30	457824	0.022178	-0.001049	0.023227	ENSG00000144843	ADPRH	ENSMUSG00000002844
51365	3	119216695	119448658	155	30	457824	0.36344	-0.001049	0.36449	ENSG00000144837	PLA1A	ENSMUSG00000002847
64091	3	119260899	119479437	131	23	457824	-0.10832	-0.001049	-0.10728	ENSG00000121577	POPDC2	ENSMUSG00000022803
10063	3	119288372	119496243	111	17	457824	-0.12231	-0.001049	-0.12126	ENSG00000138495	COX17	NA
89876	3	119321869	119585949	156	26	457824	2.1005	-0.001049	2.1015	ENSG00000183833	MAATS1	ENSMUSG00000022805
8856	3	119399331	119652295	128	22	457824	3.2098	-0.001049	3.2109	ENSG00000144852	NR1I2	ENSMUSG00000022809
2932	3	119440800	119913264	196	27	457824	2.3633	-0.001049	2.3644	ENSG00000082701	GSK3B	ENSMUSG00000022812
165829	3	119784328	120103921	140	21	457824	-0.61498	-0.001049	-0.61393	ENSG00000175697	GPR156	ENSMUSG00000046961
116064	3	119943576	120168186	110	17	457824	-0.73321	-0.001049	-0.73216	ENSG00000163428	LRRC58	ENSMUSG00000034158
11167	3	120013061	120269918	120	21	457824	-0.79339	-0.001049	-0.79235	ENSG00000163430	FSTL1	ENSMUSG00000022816
4710	3	120215128	120421258	49	13	457824	-0.64491	-0.001049	-0.64387	ENSG00000065518	NDUFB4	ENSMUSG00000022820
3081	3	120247015	120501418	66	18	457824	0.52856	-0.001049	0.52961	ENSG00000113924	HGD	ENSMUSG00000022821
285282	3	120305528	120561384	84	20	457824	0.79108	-0.001049	0.79213	ENSG00000144840	RABL3	ENSMUSG00000022827
2960	3	120361558	120602216	93	22	457824	0.7252	-0.001049	0.72624	ENSG00000153767	GTF2E1	ENSMUSG00000022828
9515	3	120527050	121243608	205	23	457824	-1.9802	-0.001049	-1.9792	ENSG00000145087	STXBP5L	ENSMUSG00000022829
10721	3	121050273	121364853	118	21	457824	-1.8092	-0.001049	-1.8081	ENSG00000051341	POLQ	ENSMUSG00000034206
503582	3	121181269	121409469	94	23	457824	-0.85469	-0.001049	-0.85364	ENSG00000186103	ARGFX	NA
51725	3	121212170	121449139	98	24	457824	-0.71777	-0.001049	-0.71672	ENSG00000163833	FBXO40	ENSMUSG00000047746
3059	3	121250246	121479791	93	21	457824	-0.16044	-0.001049	-0.15939	ENSG00000180353	HCLS1	ENSMUSG00000022831
2804	3	121282046	121568662	116	20	457824	1.1051	-0.001049	1.1061	ENSG00000173230	GOLGB1	ENSMUSG00000034243
9657	3	121388608	121653926	105	11	457824	0.41611	-0.001049	0.41716	ENSG00000173226	IQCB1	ENSMUSG00000022837
55840	3	121454030	121705373	104	10	457824	0.095795	-0.001049	0.096844	ENSG00000145088	EAF2	ENSMUSG00000022838
6565	3	121513171	121763034	105	10	457824	-0.78589	-0.001049	-0.78484	ENSG00000163406	SLC15A2	ENSMUSG00000022899
286676	3	121606170	121841127	109	14	457824	-2.2037	-0.001049	-2.2027	ENSG00000145103	ILDR1	ENSMUSG00000022900
942	3	121674209	121939990	99	23	457824	0.30127	-0.001049	0.30232	ENSG00000114013	CD86	ENSMUSG00000022901
846	3	121802530	122105350	157	31	457824	0.38075	-0.001049	0.3818	ENSG00000036828	CASR	ENSMUSG00000051980
1475	3	121944011	122160816	128	25	457824	-0.42283	-0.001049	-0.42178	ENSG00000121552	CSTA	NA
131076	3	121978436	122202074	116	21	457824	-0.92167	-0.001049	-0.92062	ENSG00000160124	CCDC58	ENSMUSG00000075229
26355	3	122003023	122228961	105	18	457824	-0.82327	-0.001049	-0.82222	ENSG00000114023	FAM162A	ENSMUSG00000003955
54554	3	122030700	122234882	86	14	457824	-0.56429	-0.001049	-0.56324	ENSG00000196981	WDR5B	ENSMUSG00000034379
3836	3	122040748	122333786	126	21	457824	-1.0401	-0.001049	-1.0391	ENSG00000114030	KPNA1	ENSMUSG00000022905
83666	3	122146757	122383523	101	23	457824	-1.5702	-0.001049	-1.5691	ENSG00000138496	PARP9	ENSMUSG00000022906
151636	3	122183085	122394050	102	25	457824	-1.8303	-0.001049	-1.8293	ENSG00000163840	DTX3L	ENSMUSG00000049502
165631	3	122196435	122457894	134	34	457824	-1.1369	-0.001049	-1.1358	ENSG00000173200	PARP15	NA
54625	3	122299672	122549687	129	25	457824	-0.79293	-0.001049	-0.79188	ENSG00000173193	PARP14	ENSMUSG00000034422
79663	3	122358844	122612666	112	17	457824	-0.51737	-0.001049	-0.51632	ENSG00000169087	HSPBAP1	ENSMUSG00000022849
84925	3	122413901	122699986	143	25	457824	0.37871	-0.001049	0.37976	ENSG00000138463	DIRC2	ENSMUSG00000022848
54437	3	122528040	122847452	184	45	457824	0.27109	-0.001049	0.27214	ENSG00000082684	SEMA5B	ENSMUSG00000052133
10954	3	122685856	122980953	175	36	457824	0.31611	-0.001049	0.31715	ENSG00000065485	PDIA5	ENSMUSG00000022844
26984	3	122820774	123092983	137	21	457824	1.4082	-0.001049	1.4092	ENSG00000121542	SEC22A	ENSMUSG00000034473
111	3	122901143	123267924	125	19	457824	3.3787	-0.001049	3.3797	ENSG00000173175	ADCY5	ENSMUSG00000022840
201562	3	123113363	123403924	77	14	457824	4.4925	-0.001049	4.4936	ENSG00000206527	HACD2	ENSMUSG00000035376
4638	3	123231143	123703149	128	22	457824	3.2815	-0.001049	3.2826	ENSG00000065534	MYLK	ENSMUSG00000022836
64770	3	123516152	123780255	83	11	457824	-0.62234	-0.001049	-0.62129	ENSG00000175455	CCDC14	ENSMUSG00000022833
54763	3	123587862	123811017	63	10	457824	-0.59314	-0.001049	-0.59209	ENSG00000065371	ROPN1	NA
8997	3	123713558	124540036	435	68	457824	-3.9608	-0.001049	-3.9597	ENSG00000160145	KALRN	ENSMUSG00000061751
7372	3	124349213	124568120	146	26	457824	-2.3239	-0.001049	-2.3228	ENSG00000114491	UMPS	ENSMUSG00000022814
3693	3	124380795	124706500	179	34	457824	-0.96702	-0.001049	-0.96598	ENSG00000082781	ITGB5	ENSMUSG00000022817
56667	3	124524289	124753595	111	24	457824	0.46088	-0.001049	0.46193	ENSG00000173702	MUC13	ENSMUSG00000022824
57493	3	124584554	124874802	174	47	457824	0.63389	-0.001049	0.63494	ENSG00000173706	HEG1	ENSMUSG00000075254
84561	3	124701480	125031609	203	50	457824	0.082846	-0.001049	0.083895	ENSG00000221955	SLC12A8	ENSMUSG00000035506
7707	3	124844513	125194198	156	31	457824	0.15983	-0.001049	0.16087	ENSG00000163848	ZNF148	ENSMUSG00000022811
8723	3	125065488	125339058	96	19	457824	1.0551	-0.001049	1.0562	ENSG00000114520	SNX4	ENSMUSG00000022808
114885	3	125147702	125414381	111	20	457824	0.79073	-0.001049	0.79178	ENSG00000144909	OSBPL11	ENSMUSG00000022807
200810	3	125547459	125809383	64	10	457824	0.56517	-0.001049	0.56622	ENSG00000189366	ALG1L	NA
152015	3	125587987	125802297	59	9	457824	0.39457	-0.001049	0.39562	ENSG00000114547	ROPN1B	NA
54946	3	125625200	125920398	148	25	457824	-0.60514	-0.001049	-0.6041	ENSG00000114544	SLC41A3	ENSMUSG00000030089
10840	3	125722404	126000029	176	30	457824	-0.98276	-0.001049	-0.98171	ENSG00000144908	ALDH1L1	ENSMUSG00000030088
28999	3	125961478	126176236	131	33	457824	1.6074	-0.001049	1.6085	ENSG00000163884	KLF15	ENSMUSG00000030087
348807	3	126013751	126255399	157	34	457824	1.881	-0.001049	1.882	ENSG00000163885	CFAP100	ENSMUSG00000048794
79364	3	126056444	126294773	157	34	457824	1.3012	-0.001049	1.3023	ENSG00000070476	ZXDC	ENSMUSG00000034430
131669	3	126100008	126336616	145	30	457824	0.80448	-0.001049	0.80553	ENSG00000159650	UROC1	ENSMUSG00000034456
166012	3	126143131	126362134	129	25	457824	0.57287	-0.001049	0.57392	ENSG00000180767	CHST13	ENSMUSG00000056643
152065	3	126145842	126377808	135	26	457824	0.33076	-0.001049	0.33181	ENSG00000180697	C3orf22	ENSMUSG00000049694
645840	3	126190622	126427398	119	22	457824	-1.431	-0.001049	-1.43	ENSG00000197763	TXNRD3	ENSMUSG00000000811
114112	3	126225895	126475056	120	20	457824	-1.9601	-0.001049	-1.959	NA	NA	NA
84303	3	126323063	126779263	175	20	457824	-2.5438	-0.001049	-2.5427	ENSG00000159685	CHCHD6	ENSMUSG00000030086
5361	3	126607437	126856235	126	22	457824	-1.9247	-0.001049	-1.9236	ENSG00000114554	PLXNA1	ENSMUSG00000030084
285311	3	126811974	127017028	119	31	457824	2.3844	-0.001049	2.3855	ENSG00000214324	C3orf56	NA
131601	3	127191907	127409602	60	11	457824	1.0984	-0.001049	1.0994	ENSG00000163870	TPRA1	ENSMUSG00000002871
4171	3	127217200	127441279	87	15	457824	0.18783	-0.001049	0.18888	ENSG00000073111	MCM2	ENSMUSG00000002870
50512	3	127248002	127491653	108	20	457824	0.059551	-0.001049	0.0606	ENSG00000114631	PODXL2	ENSMUSG00000033152
80325	3	127291781	127499769	100	19	457824	0.23684	-0.001049	0.23789	ENSG00000114626	ABTB1	ENSMUSG00000030083
11343	3	127307905	127642093	140	31	457824	0.044684	-0.001049	0.045733	ENSG00000074416	MGLL	ENSMUSG00000033174
166348	3	127534075	127806514	96	16	457824	-1.3177	-0.001049	-1.3166	ENSG00000187715	KBTBD12	ENSMUSG00000033182
29927	3	127670402	127890526	73	10	457824	-0.59052	-0.001049	-0.58947	ENSG00000058262	SEC61A1	ENSMUSG00000030082
8607	3	127699800	127972752	86	9	457824	-0.14602	-0.001049	-0.14497	ENSG00000175792	RUVBL1	NA
60678	3	127772302	128227489	166	21	457824	1.1318	-0.001049	1.1329	ENSG00000132394	EEFSEC	ENSMUSG00000033216
165721	3	128081275	128286091	100	27	457824	0.46118	-0.001049	0.46222	ENSG00000179407	DNAJB8	ENSMUSG00000048206
2624	3	128098265	128312030	102	28	457824	0.60708	-0.001049	0.60813	ENSG00000179348	GATA2	ENSMUSG00000015053
6184	3	128238813	128469719	88	15	457824	1.8908	-0.001049	1.8919	ENSG00000163902	RPN1	ENSMUSG00000030062
7879	3	128344975	128633641	92	16	457824	0.51679	-0.001049	0.51784	ENSG00000075785	RAB7A	ENSMUSG00000079477
28976	3	128498333	128731957	75	11	457824	-1.0574	-0.001049	-1.0564	ENSG00000177646	ACAD9	ENSMUSG00000027710
100132731	3	128529002	128764843	73	10	457824	-1.142	-0.001049	-1.1409	NA	NA	NA
57501	3	128589779	128819915	59	10	457824	-0.85606	-0.001049	-0.85501	ENSG00000114656	KIAA1257	NA
79825	3	128620131	128859585	53	12	457824	-0.69431	-0.001049	-0.69326	ENSG00000114654	EFCC1	ENSMUSG00000068263
2815	3	128675459	128881254	36	8	457824	-0.43824	-0.001049	-0.43719	ENSG00000169704	GP9	ENSMUSG00000030054
339122	3	128706412	128940993	37	7	457824	0.25515	-0.001049	0.2562	ENSG00000172780	RAB43	ENSMUSG00000030055
100534599	3	128706412	128980073	42	8	457824	1.0988	-0.001049	1.0998000000000001	ENSG00000261796	ISY1-RAB43	NA
57461	3	128746259	128980409	32	6	457824	1.4942	-0.001049	1.4952	ENSG00000240682	ISY1	NA
7555	3	128786658	129002810	37	6	457824	2.5481	-0.001049	2.5491	ENSG00000169714	CNBP	ENSMUSG00000030057
22820	3	128868453	129096616	58	9	457824	2.1372	-0.001049	2.1382	ENSG00000181789	COPG1	ENSMUSG00000030058
56941	3	128897680	129125029	60	10	457824	2.0756	-0.001049	2.0766	ENSG00000183624	HMCES	ENSMUSG00000030060
8971	3	128933614	129135120	55	9	457824	2.0488	-0.001049	2.0498	ENSG00000184897	H1FX	ENSMUSG00000044927
90288	3	129020164	129247494	64	10	457824	0.86792	-0.001049	0.86897	ENSG00000172771	EFCAB12	ENSMUSG00000030321
8930	3	129049787	129259022	52	7	457824	0.43246	-0.001049	0.43351	ENSG00000129071	MBD4	ENSMUSG00000030322
55764	3	129058671	129339350	90	12	457824	0.41997	-0.001049	0.42102	ENSG00000163913	IFT122	ENSMUSG00000030323
6010	3	129147482	129354187	74	10	457824	0.51372	-0.001049	0.51477	ENSG00000163914	RHO	ENSMUSG00000030324
132243	3	129162057	129370310	67	11	457824	0.35907	-0.001049	0.36012	ENSG00000178804	H1FOO	ENSMUSG00000042279
23129	3	129174056	129425582	73	11	457824	0.14747	-0.001049	0.14851	ENSG00000004399	PLXND1	ENSMUSG00000030123
23023	3	129266635	129712419	155	20	457824	-1.5932	-0.001049	-1.5921	ENSG00000172765	TMCC1	ENSMUSG00000030126
7200	3	129593236	129796781	74	13	457824	-2.421	-0.001049	-2.42	ENSG00000170893	TRH	ENSMUSG00000005892
644974	3	129700674	129917233	21	7	457824	-1.4297	-0.001049	-1.4286	ENSG00000251287	ALG1L2	NA
256076	3	129964359	130303690	165	27	457824	-3.3479	-0.001049	-3.3469	ENSG00000172752	COL6A5	ENSMUSG00000091345
131873	3	130136198	130495890	134	24	457824	-2.7229	-0.001049	-2.7218	ENSG00000206384	COL6A6	ENSMUSG00000043719
30849	3	130297778	130565696	81	14	457824	-1.0982	-0.001049	-1.0972	ENSG00000196455	PIK3R4	ENSMUSG00000032571
27032	3	130469327	130835556	130	15	457824	-0.20734	-0.001049	-0.20629	ENSG00000017260	ATP2C1	ENSMUSG00000032570
28990	3	130632721	130845698	78	8	457824	0.046613	-0.001049	0.047662	ENSG00000034533	ASTE1	ENSMUSG00000032567
79858	3	130645694	131169309	186	23	457824	-0.4683	-0.001049	-0.46725	ENSG00000114670	NEK11	ENSMUSG00000035032
131870	3	131000515	131207674	67	11	457824	-0.054593	-0.001049	-0.053544	ENSG00000198585	NUDT16	NA
11222	3	131081045	131321860	86	20	457824	1.9322	-0.001049	1.9333	ENSG00000114686	MRPL3	ENSMUSG00000032563
131034	3	131152413	131859152	405	57	457824	8.7054	-0.001049	8.7065	ENSG00000196353	CPNE4	ENSMUSG00000032564
55	3	131936211	132187146	101	24	457824	2.5794	-0.001049	2.5805	ENSG00000014257	ACPP	ENSMUSG00000032561
23317	3	132036361	132357876	115	21	457824	-1.0296	-0.001049	-1.0285	ENSG00000138246	DNAJC13	ENSMUSG00000032560
84129	3	132176982	132478975	100	15	457824	-0.66731	-0.001049	-0.66626	ENSG00000240303	ACAD11	ENSMUSG00000090150
51554	3	132216081	132421488	72	10	457824	-0.7225	-0.001049	-0.72145	ENSG00000129048	ACKR4	ENSMUSG00000079355
79876	3	132273290	132497467	69	12	457824	-0.16535	-0.001049	-0.1643	ENSG00000081307	UBA5	ENSMUSG00000032557
27031	3	132299453	132541303	77	15	457824	-0.18913	-0.001049	-0.18808	ENSG00000113971	NPHP3	ENSMUSG00000032558
66000	3	132657171	133216619	257	36	457824	-1.3625	-0.001049	-1.3615	ENSG00000144868	TMEM108	ENSMUSG00000042757
8419	3	133018790	133294056	126	32	457824	-1.4658	-0.001049	-1.4647	ENSG00000170819	BFSP2	ENSMUSG00000032556
55573	3	133192434	133409118	85	21	457824	-1.2544	-0.001049	-1.2533	ENSG00000091527	CDV3	ENSMUSG00000032803
11073	3	133219449	133480762	133	29	457824	-1.969	-0.001049	-1.968	ENSG00000163781	TOPBP1	ENSMUSG00000032555
7018	3	133364977	133597850	145	29	457824	-2.6269	-0.001049	-2.6259	ENSG00000091513	TF	NA
58477	3	133402877	133640336	152	33	457824	-2.6438	-0.001049	-2.6427	ENSG00000144867	SRPRB	ENSMUSG00000032553
51560	3	133443079	133714691	169	42	457824	-2.0732	-0.001049	-2.0722	ENSG00000154917	RAB6B	ENSMUSG00000032549
80111	3	133546989	133748656	118	38	457824	-1.4608	-0.001049	-1.4597	ENSG00000174640	SLCO2A1	ENSMUSG00000032548
6578	3	133551540	133848920	160	50	457824	-0.94072	-0.001049	-0.93967	NA	NA	NA
6259	3	133775978	134069586	119	20	457824	0.031659	-0.001049	0.032708	ENSG00000163785	RYK	ENSMUSG00000032547
51421	3	133974187	134194321	102	22	457824	-1.0519	-0.001049	-1.0509	ENSG00000114019	AMOTL2	ENSMUSG00000032531
25847	3	134096546	134304865	67	9	457824	-2.1646	-0.001049	-2.1636	ENSG00000129055	ANAPC13	ENSMUSG00000035048
80254	3	134104575	134393855	96	10	457824	-2.315	-0.001049	-2.314	ENSG00000182923	CEP63	ENSMUSG00000032534
339855	3	134218765	134470522	93	15	457824	-2.2782	-0.001049	-2.2772	ENSG00000174611	KY	ENSMUSG00000035606
2047	3	134414099	135079309	395	74	457824	2.2438	-0.001049	2.2449	ENSG00000154928	EPHB1	ENSMUSG00000032537
5523	3	135584515	135966752	105	14	457824	4.6975	-0.001049	4.6985	ENSG00000073711	PPP2R3A	ENSMUSG00000043154
55167	3	135767760	136015522	61	11	457824	5.9832	-0.001049	5.9843	ENSG00000174579	MSL2	ENSMUSG00000066415
5096	3	135869167	136156737	85	11	457824	5.5583	-0.001049	5.5593	ENSG00000114054	PCCB	ENSMUSG00000032527
10274	3	135955077	136571245	186	16	457824	5.161	-0.001049	5.1621	ENSG00000118007	STAG1	ENSMUSG00000037286
80723	3	136437861	136674734	69	6	457824	4.6702	-0.001049	4.6712	ENSG00000168917	SLC35G2	ENSMUSG00000070287
4690	3	136481050	136770446	106	10	457824	4.0925	-0.001049	4.0936	ENSG00000158092	NCK1	ENSMUSG00000032475
53833	3	136576707	136829927	100	13	457824	2.6799	-0.001049	2.6809	ENSG00000174564	IL20RB	ENSMUSG00000044244
8403	3	137383134	137585176	86	23	457824	-0.82272	-0.001049	-0.82168	ENSG00000168875	SOX14	ENSMUSG00000053747
51208	3	137617658	137852494	98	15	457824	0.97177	-0.001049	0.97282	ENSG00000066405	CLDN18	ENSMUSG00000032473
199221	3	137680827	137934451	94	14	457824	-0.26206	-0.001049	-0.26101	ENSG00000158163	DZIP1L	ENSMUSG00000037784
51146	3	137742560	137951229	80	11	457824	-1.423	-0.001049	-1.422	ENSG00000118017	A4GNT	ENSMUSG00000037953
51163	3	137779830	137993791	64	8	457824	-2.2795	-0.001049	-2.2785	ENSG00000138231	DBR1	ENSMUSG00000032469
25852	3	137806115	138117231	94	13	457824	0.093775	-0.001049	0.094824	ENSG00000114098	ARMC8	ENSMUSG00000032468
347736	3	137880279	138149018	75	11	457824	1.4912	-0.001049	1.4922	ENSG00000181322	NME9	ENSMUSG00000046242
22808	3	137966490	138224377	81	12	457824	1.4584	-0.001049	1.4594	ENSG00000158186	MRAS	ENSMUSG00000032470
83850	3	138053415	138297910	87	10	457824	0.70783	-0.001049	0.70888	ENSG00000158220	ESYT3	ENSMUSG00000037681
80321	3	138113186	138413187	96	9	457824	-0.9282	-0.001049	-0.92715	ENSG00000114107	CEP70	ENSMUSG00000056267
55179	3	138227542	138452218	68	5	457824	-2.2983	-0.001049	-2.2973	ENSG00000158234	FAIM	ENSMUSG00000032463
5291	3	138271540	138653780	89	7	457824	-2.823	-0.001049	-2.822	ENSG00000051382	PIK3CB	ENSMUSG00000032462
668	3	138563066	138765982	58	12	457824	-0.97553	-0.001049	-0.97449	ENSG00000183770	FOXL2	ENSMUSG00000050397
401089	3	138566076	138772830	57	12	457824	-0.94724	-0.001049	-0.94619	ENSG00000206262	FOXL2NB	NA
729627	3	138622804	138825110	54	10	457824	-0.24223	-0.001049	-0.24118	ENSG00000206260	PRR23A	NA
389151	3	138637873	138839768	57	10	457824	-0.25605	-0.001049	-0.255	ENSG00000184814	PRR23B	NA
389152	3	138660944	138863734	68	10	457824	-0.34033	-0.001049	-0.33928	ENSG00000233701	PRR23C	NA
56945	3	138962861	139175888	94	15	457824	-0.37582	-0.001049	-0.37477	ENSG00000175110	MRPS22	ENSMUSG00000032459
9276	3	138976433	139208522	108	14	457824	-0.59033	-0.001049	-0.58928	ENSG00000184432	COPB2	ENSMUSG00000032458
5948	3	139071726	139299662	113	12	457824	-0.81776	-0.001049	-0.81671	ENSG00000114113	RBP2	ENSMUSG00000032454
5947	3	139136276	139358671	108	18	457824	-1.02	-0.001049	-1.019	ENSG00000114115	RBP1	ENSMUSG00000046402
349565	3	139179022	139496885	161	37	457824	-0.85999	-0.001049	-0.85894	ENSG00000163864	NMNAT3	ENSMUSG00000032456
64084	3	139554027	140386919	495	97	457824	-1.1186	-0.001049	-1.1176	ENSG00000158258	CLSTN2	ENSMUSG00000032452
287015	3	140296866	140519992	83	10	457824	-2.7536	-0.001049	-2.7526	ENSG00000155890	TRIM42	ENSMUSG00000032451
55186	3	140560662	140798785	73	10	457824	-1.219	-0.001049	-1.218	ENSG00000114120	SLC25A36	ENSMUSG00000032449
92369	3	140670743	140967453	117	22	457824	0.98047	-0.001049	0.98152	ENSG00000175093	SPSB4	ENSMUSG00000046997
92370	3	140850682	141113486	118	23	457824	2.2901	-0.001049	2.2911	ENSG00000155893	PXYLP1	ENSMUSG00000043587
253461	3	140943055	141268634	122	23	457824	3.3233	-0.001049	3.3244	ENSG00000177311	ZBTB38	ENSMUSG00000040433
5922	3	141105891	141434186	133	25	457824	4.5623	-0.001049	4.5633	ENSG00000155903	RASA2	ENSMUSG00000032413
646730	3	141281934	141526234	123	37	457824	4.4073	-0.001049	4.4084	ENSG00000242104	AC092978.1	NA
9616	3	141357051	141565645	106	32	457824	0.68348	-0.001049	0.68453	ENSG00000114125	RNF7	NA
