annotation	gene	annotation_value	data	run	cell_cluster	gene_input	hgnc	gene_loadings
steelblue	ENSG00000061918	0.0448186398665723	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028005	Gucy1b3	-0.010016236745794
steelblue	ENSG00000008382	0.0423738396073645	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000003199	Mpnd	-0.00946986366831317
steelblue	ENSG00000125107	0.0358330451454197	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036550	Cnot1	-0.00800810253429713
steelblue	ENSG00000130822	0.0354817389663645	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002012	Pnck	-0.007929591319540241
thistle3	ENSG00000117640	0.6611155636465	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000046671	Mtfr1l	-0.257534295141785
thistle3	ENSG00000138162	0.6066872172234979	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030852	Tacc2	-0.23633200222575304
thistle3	ENSG00000118873	0.598613795914717	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039318	Rab3gap2	-0.23318704092024103
thistle3	ENSG00000107537	0.5930525928103649	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026664	Phyh	-0.23102070178019798
thistle3	ENSG00000173786	0.587961037625167	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006782	Cnp	-0.229037311662193
thistle3	ENSG00000149260	0.570973348349457	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035547	Capn5	-0.222419841397877
thistle3	ENSG00000149547	0.563821740244034	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000062762	Ei24	-0.21963396786254197
thistle3	ENSG00000118564	0.558776046794876	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039753	Fbxl5	-0.217668442956786
thistle3	ENSG00000173898	0.5509832418954301	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000067889	Sptbn2	-0.21463279438441396
thistle3	ENSG00000134243	0.51732293562244	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000068747	Sort1	-0.201520588702162
thistle3	ENSG00000160753	0.515308061355736	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041263	Rusc1	-0.20073570440566604
thistle3	ENSG00000085382	0.503435270153775	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038822	Hace1	-0.19611071736603602
thistle3	ENSG00000100644	0.480454541118557	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021109	Hif1a	-0.18715868813035197
thistle3	ENSG00000134825	0.479212900799867	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036372	Tmem258	-0.18667501329061703
thistle3	ENSG00000221946	0.47466610429932793	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036578	Fxyd7	-0.184903831221538
thistle3	ENSG00000107669	0.459815224548349	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030850	Ate1	-0.17911874452987303
thistle3	ENSG00000068903	0.453720432710785	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000015149	Sirt2	-0.176744548540196
thistle3	ENSG00000083097	0.45369915919278897	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034973	Dopey1	-0.176736261546569
thistle3	ENSG00000153485	0.431306636957795	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000046675	Tmem251	-0.168013365358151
thistle3	ENSG00000140443	0.41354826926928206	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000005533	Igf1r	-0.161095681133166
thistle3	ENSG00000166159	0.389020468930938	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000055003	Lrtm2	-0.15154099792971398
thistle3	ENSG00000144136	0.37993377065661205	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027397	Slc20a1	-0.148001319598233
thistle3	ENSG00000010256	0.376936425211045	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025651	Uqcrc1	-0.146833718517473
thistle3	ENSG00000106723	0.373472007398579	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021395	Spin1	-0.145484171708306
thistle3	ENSG00000130520	0.35841706115273797	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031848	Lsm4	-0.139619591923744
thistle3	ENSG00000179950	0.32821308484042605	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002524	Puf60	-0.127853782468032
thistle3	ENSG00000129932	0.284057795106432	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000078440	Dohh	-0.11065330793116901
thistle3	ENSG00000165389	0.27680990844659803	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000044408	Sptssa	-0.107829929561565
thistle3	ENSG00000121022	0.21458118951507602	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025917	Cops5	-0.0835890401485084
turquoise2	ENSG00000135750	0.612128582002667	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033998	Kcnk1	-0.173758854512991
turquoise2	ENSG00000181915	0.56020745527689	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000057134	Ado	-0.15902052049274498
turquoise2	ENSG00000170236	0.555055352467352	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027364	Usp50	-0.157558044292745
turquoise2	ENSG00000149926	0.5545316154334771	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000058966	Fam57b	-0.15740937626817
turquoise2	ENSG00000100034	0.549575149815647	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026181	Ppm1f	-0.156002433652667
turquoise2	ENSG00000142920	0.5485311921093711	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028789	Azin2	-0.155706095758087
turquoise2	ENSG00000111737	0.538797364898881	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029518	Rab35	-0.152943051005972
turquoise2	ENSG00000089234	0.524440966529358	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029458	Brap	-0.148867842938642
turquoise2	ENSG00000205339	0.5165573589893909	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000066232	Ipo7	-0.14663000164867498
turquoise2	ENSG00000138279	0.5115711503889451	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021814	Anxa7	-0.145214616188415
turquoise2	ENSG00000001497	0.508911597107654	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000057421	Las1l	-0.14445967524094
turquoise2	ENSG00000168724	0.49928277427650897	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000044224	Dnajc21	-0.141726437037989
turquoise2	ENSG00000249992	0.49175311708699204	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000054871	Tmem158	-0.139589068114869
turquoise2	ENSG00000145888	0.48723934246602707	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000000263	Glra1	-0.138307787791211
turquoise2	ENSG00000184785	0.48055445449335904	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000054850	Smim10l2a	-0.136410215106599
turquoise2	ENSG00000144550	0.480308234276651	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030270	Cpne9	-0.136340323021715
turquoise2	ENSG00000004487	0.468892075968889	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036940	Kdm1a	-0.13309973166751599
turquoise2	ENSG00000175550	0.46654617236387796	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024914	Drap1	-0.13243382333519998
turquoise2	ENSG00000090686	0.46113769086742	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000043411	Usp48	-0.130898571466378
turquoise2	ENSG00000177951	0.46032739718201204	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025484	Bet1l	-0.13066856145420802
turquoise2	ENSG00000214517	0.457435068372278	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030718	Ppme1	-0.129847544831834
turquoise2	ENSG00000100211	0.456292517312627	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022428	Cby1	-0.129523220222293
turquoise2	ENSG00000067141	0.455973959020864	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032340	Neo1	-0.129432794247261
turquoise2	ENSG00000037042	0.44034980167670207	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000045007	Tubg2	-0.124997720044435
turquoise2	ENSG00000123200	0.43831942646391203	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000022000	Zc3h13	-0.12442137761969199
turquoise2	ENSG00000198586	0.43461754024338106	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041997	Tlk1	-0.12337055998410199
turquoise2	ENSG00000187954	0.434512538786681	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000053929	Cyhr1	-0.123340754264561
turquoise2	ENSG00000198231	0.428554528867077	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020705	Ddx42	-0.12164951322592098
turquoise2	ENSG00000171720	0.42507324301778293	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024454	Hdac3	-0.120661315224405
turquoise2	ENSG00000134444	0.424687167506077	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026319	2310035C23Rik	-0.120551723807435
turquoise2	ENSG00000085449	0.42400988052910604	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000073643	Wdfy1	-0.120359469087177
turquoise2	ENSG00000174109	0.423508785988255	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000067722	BC003965	-0.12021722836197501
turquoise2	ENSG00000074054	0.420857233195424	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000064302	Clasp1	-0.119464558433615
turquoise2	ENSG00000158623	0.41966710965325	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025607	Copg2	-0.119126729896446
turquoise2	ENSG00000141933	0.41932014766779496	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020308	Tpgs1	-0.119028241247288
turquoise2	ENSG00000125966	0.41357018255653394	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027612	Mmp24	-0.11739605581991698
turquoise2	ENSG00000163444	0.413303687949414	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000042305	Tmem183a	-0.117320408645404
turquoise2	ENSG00000110844	0.41325258432344103	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000023007	Prpf40b	-0.117305902367195
turquoise2	ENSG00000106244	0.401055345451573	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000029623	Pdap1	-0.11384359343912101
turquoise2	ENSG00000167978	0.400445519254765	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039218	Srrm2	-0.11367048813980099
turquoise2	ENSG00000162728	0.39919476565573603	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038026	Kcnj9	-0.113315449151205
turquoise2	ENSG00000110076	0.39287702125879204	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033768	Nrxn2	-0.11152209386312599
turquoise2	ENSG00000148700	0.388874734937891	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025026	Add3	-0.11038600463775801
turquoise2	ENSG00000182389	0.38833626920837	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000017412	Cacnb4	-0.11023315572478999
turquoise2	ENSG00000123384	0.374348315798507	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000040249	Lrp1	-0.10626253446491199
turquoise2	ENSG00000149923	0.373103088669995	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030697	Ppp4c	-0.105909064220554
turquoise2	ENSG00000125247	0.36555453195499604	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041594	Tmtc4	-0.10376633047704302
turquoise2	ENSG00000198722	0.36290106489452006	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028456	Unc13b	-0.103013117164559
turquoise2	ENSG00000166326	0.352505066692225	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000027189	Trim44	-0.10006210851660499
turquoise2	ENSG00000119242	0.35077166401416493	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000037979	Ccdc92	-0.0995700647326599
turquoise2	ENSG00000176641	0.349239068536997	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000047496	Rnf152	-0.0991350220923159
turquoise2	ENSG00000082996	0.337360425573574	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036503	Rnf13	-0.0957631498171472
turquoise2	ENSG00000136295	0.33701626846408894	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036565	Ttyh3	-0.0956654573602437
turquoise2	ENSG00000116750	0.335887882014635	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000018189	Uchl5	-0.0953451535177673
turquoise2	ENSG00000112339	0.33310516494291	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000019977	Hbs1l	-0.0945552512896524
turquoise2	ENSG00000141027	0.32985768990572306	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000018501	Ncor1	-0.0936334228387165
turquoise2	ENSG00000145495	0.31339014721438396	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039100	March6	-0.0889589452227075
turquoise2	ENSG00000134313	0.309543898606903	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036333	Kidins220	-0.0878671488716507
turquoise2	ENSG00000086065	0.30778704063845896	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028419	Chmp5	-0.0873684470676275
turquoise2	ENSG00000109956	0.30748188139738103	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000045994	B3gat1	-0.0872818245478944
turquoise2	ENSG00000163539	0.29752099011142197	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000033392	Clasp2	-0.0844543253742501
turquoise2	ENSG00000021574	0.273066448883317	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024068	Spast	-0.0775126578939725
turquoise2	ENSG00000154079	0.269930021593985	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026154	Sdhaf4	-0.0766223514631332
turquoise2	ENSG00000136943	0.258467943589756	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021477	Ctsl	-0.0733687253412528
turquoise2	ENSG00000168646	0.246559941117101	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000000142	Axin2	-0.0699885190741039
turquoise2	ENSG00000127483	0.228457214871465	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028759	Hp1bp3	-0.0648498781602736
turquoise4	ENSG00000088808	0.588236230946149	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021285	Ppp1r13b	-0.17513604750378103
turquoise4	ENSG00000147457	0.540645124667547	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034190	Chmp7	-0.160966709045045
turquoise4	ENSG00000125648	0.5362407193737471	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000046329	Slc25a23	-0.159655381904383
turquoise4	ENSG00000121753	0.526623438145366	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028782	Adgrb2	-0.156792021007075
turquoise4	ENSG00000047230	0.5058558213240549	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031360	Ctps2	-0.15060886169995902
turquoise4	ENSG00000166833	0.50163501048661	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000052512	Nav2	-0.14935219628487198
turquoise4	ENSG00000067829	0.496417804056612	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002010	Idh3g	-0.147798873206333
turquoise4	ENSG00000157890	0.493861227572995	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000036466	Megf11	-0.147037701627763
turquoise4	ENSG00000205356	0.4905760992446239	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000066621	Tecpr1	-0.14605961772081197
turquoise4	ENSG00000196367	0.48744947710094305	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000045482	Trrap	-0.145128725988078
turquoise4	ENSG00000119537	0.48678274236254	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000009905	Kdsr	-0.14493021851663399
turquoise4	ENSG00000115685	0.48541700402123295	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000026275	Ppp1r7	-0.14452359613868804
turquoise4	ENSG00000108018	0.476380917359658	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000043531	Sorcs1	-0.14183327476854
turquoise4	ENSG00000158636	0.471808788287914	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035401	Emsy	-0.14047201109218602
turquoise4	ENSG00000126216	0.46837659970056494	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000000759	Tubgcp3	-0.139450142815713
turquoise4	ENSG00000160445	0.46667455080769105	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000039686	Zer1	-0.138943390425986
turquoise4	ENSG00000198853	0.463613272482436	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035969	Rusc2	-0.138031953561018
turquoise4	ENSG00000067221	0.463528654241903	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000032333	Stoml1	-0.138006760104012
turquoise4	ENSG00000130204	0.459874090740676	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000002984	Tomm40	-0.13691868396506499
turquoise4	ENSG00000124507	0.438746793672734	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000040276	Pacsin1	-0.130628436768006
turquoise4	ENSG00000175274	0.433751066058935	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000068735	Trp53i11	-0.12914105475605697
turquoise4	ENSG00000078687	0.431409575155534	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025571	Tnrc6c	-0.128443920780769
turquoise4	ENSG00000167281	0.424155547900636	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000025576	Rbfox3	-0.12628417339515902
turquoise4	ENSG00000183826	0.421665949963495	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000062202	Btbd9	-0.125542943393254
turquoise4	ENSG00000126934	0.4202108827566379	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035027	Map2k2	-0.12510972506011697
turquoise4	ENSG00000108654	0.420039449087268	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020719	Ddx5	-0.125058683975459
turquoise4	ENSG00000179314	0.41846128307789604	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020811	Wscd1	-0.12458881533655901
turquoise4	ENSG00000160325	0.417441571084792	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000015488	Cacfd1	-0.124285215662365
turquoise4	ENSG00000166086	0.41085019269913897	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031990	Jam3	-0.12232275925907901
turquoise4	ENSG00000171055	0.401720243591405	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000056121	Fez2	-0.11960449214712801
turquoise4	ENSG00000120451	0.3950588064736721	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031993	Snx19	-0.11762117710103098
turquoise4	ENSG00000109046	0.390375216809064	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000017677	Wsb1	-0.116226728172461
turquoise4	ENSG00000128482	0.39023047712127	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000010086	Rnf112	-0.116183634708468
turquoise4	ENSG00000173064	0.380657376984986	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000042744	Gm15800	-0.113333427883347
turquoise4	ENSG00000161681	0.378697262388058	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038738	Shank1	-0.112749841383399
turquoise4	ENSG00000090863	0.37707292668473497	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000003316	Glg1	-0.112266226604279
turquoise4	ENSG00000196781	0.37445608463078706	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000008305	Tle1	-0.11148711210884402
turquoise4	ENSG00000168913	0.373852988808016	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028445	Enho	-0.11130755190308099
turquoise4	ENSG00000108848	0.372101103275764	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000020863	Luc7l3	-0.110785961610514
turquoise4	ENSG00000041982	0.370004808372833	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000028364	Tnc	-0.110161830038218
turquoise4	ENSG00000125841	0.36818826359710605	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000059361	Nrsn2	-0.10962098869693801
turquoise4	ENSG00000123066	0.367483430124335	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000018076	Med13l	-0.10941113805858001
turquoise4	ENSG00000165802	0.36466430422702	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006476	Nsmf	-0.10857179743130001
turquoise4	ENSG00000070718	0.35964167949111103	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031539	Ap3m2	-0.10707640731748899
turquoise4	ENSG00000186908	0.357169553128286	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035798	Zdhhc17	-0.106340379141498
turquoise4	ENSG00000108830	0.354228488108844	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000001313	Rnd2	-0.105464733481033
turquoise4	ENSG00000189306	0.348706881807021	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000018040	Rrp7a	-0.103820781183131
turquoise4	ENSG00000124783	0.32907786492159696	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000021427	Ssr1	-0.0979766181533072
turquoise4	ENSG00000169490	0.31969167119938396	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000031556	Tm2d2	-0.0951820591256032
turquoise4	ENSG00000034053	0.318721479882218	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030519	Apba2	-0.0948932032821988
turquoise4	ENSG00000158445	0.311876158338387	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000050556	Kcnb1	-0.0928551401776009
turquoise4	ENSG00000148925	0.31092727483665	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000038187	Btbd10	-0.0925726283272711
turquoise4	ENSG00000107372	0.30205897198288395	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024750	Zfand5	-0.0899322613655541
turquoise4	ENSG00000182771	0.29607727457165195	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000041078	Grid1	-0.0881513257705438
turquoise4	ENSG00000172046	0.295245809206492	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000006676	Usp19	-0.0879037729167247
turquoise4	ENSG00000198563	0.294902130222567	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000019432	Ddx39b	-0.0878014490956333
turquoise4	ENSG00000095787	0.29469731473304606	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000024283	Wac	-0.0877404692147367
turquoise4	ENSG00000122257	0.2924535019876	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030779	Rbbp6	-0.087072417036203
turquoise4	ENSG00000148408	0.28998735875898807	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000004113	Cacna1b	-0.0863381702235873
turquoise4	ENSG00000170860	0.285521466867148	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034192	Lsm3	-0.0850085366284957
turquoise4	ENSG00000134108	0.28248791307795895	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000030105	Arl8b	-0.0841053542120129
turquoise4	ENSG00000164983	0.27642934418792797	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000062373	Tmem65	-0.0823015316096161
turquoise4	ENSG00000135090	0.27632911705711605	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000061288	Taok3	-0.0822716909051173
turquoise4	ENSG00000111696	0.27078390533096697	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000054027	Nt5dc3	-0.0806207105451907
turquoise4	ENSG00000177981	0.263486260615279	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000048175	Asb8	-0.0784479768977975
turquoise4	ENSG00000155974	0.259036113597462	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000034813	Grip1	-0.0771230310367484
turquoise4	ENSG00000166272	0.241212027742197	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000047731	Wbp1l	-0.0718162515783697
turquoise4	ENSG00000049618	0.23324693784405898	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000069729	Arid1b	-0.0694447989384524
turquoise4	ENSG00000048649	0.22070508817710396	Neurons_sub_ClusterName_7.2	run1	DEGLU4	ENSMUSG00000035623	Rsf1	-0.0657107039210068
